aa_page_id,page_namespace,page_title,rev_len,aa_user_id,aa_user_anon_token,aa_revision,aa_timestamp,aa_rating_wellsourced,aa_rating_neutral,aa_rating_complete,aa_rating_readable,aa_design_bucket,expertise_general,expertise_studies,expertise_profession,expertise_hobby,expertise_helpimprove_email,expertise_other
279080,0,Good_Neighbor_policy,7349,0,f18e6815e6baa2aadd2310f7d182e05bff59e952,417545713,20110319180040,5,5,3,3,1,0,0,0,0,0,0
3434750,0,United_States,168358,0,64f3f605c98eff6afbb76afa8f26a538ba0d1130,418879193,20110319180345,4,5,2,4,1,0,0,0,0,0,0
17218450,0,United_States_incarceration_rate,13711,0,99ba90f4e123a135a4cc3a61cd68c621271b0311,418534946,20110319181314,0,0,0,0,1,0,0,0,0,0,0
32293,0,United_States_Secretary_of_State,9197,0,ea7b6d5afd0d8b16ab84fa92bae01f41489ff14d,419659698,20110319181601,0,4,0,0,1,0,0,0,0,0,0
64959,0,Poverty,100634,0,a3f76b69038a709ed6fc4914cd58d212bba2ae6e,419619929,20110319182027,0,0,1,0,1,0,0,0,0,0,0
924170,0,Elections_in_the_United_States,35420,0,b0ce14b03b94547d25faf62808f4ef8051e95f5d,415968072,20110319183827,5,5,5,5,1,1,0,1,0,0,0
3606600,0,Nixon_Shock,7687,0,94dd1fd9e401c41fbe91b8ca2e8fecefb19d8b91,418872352,20110319184554,1,1,1,1,1,1,1,0,0,0,0
501016,0,Apple_Store,18821,0,97c2a202cfa918b39db5ef9ea8a27dc51f42b16f,418293656,20110319185233,4,4,0,0,1,0,0,0,0,0,0
26224556,0,True_Grit_(2010_film),26538,0,d88a2a21a24a41d79fd7dc8643e9dac2940c4d75,419562158,20110319185416,5,5,5,5,1,1,1,1,1,0,0
59508,0,List_of_United_States_federal_legislation,7293,0,deff83def91c7a04d75a0dc2517fab3887b33f94,419058266,20110319185645,0,0,0,0,1,1,1,1,1,0,0
924166,0,LGBT_rights_by_country_or_territory,11607,0,7b12d0ba42e6b2e0233c2ecf0cd8c68cc86cdfec,417432186,20110319185658,5,4,4,4,1,1,0,0,1,0,0
13111239,0,IPod_Touch,36457,0,2155d10091e3cf0f934748f5a0633b2d6a1ea173,419464362,20110319185920,3,1,2,1,1,0,0,0,0,0,0
9119240,0,United_States_Bill_of_Rights,51317,0,df850ae26a75b45398cf1fc2601bc06f028ab2ea,417584215,20110319190016,5,5,5,4,1,1,0,1,1,0,0
2635169,0,IPod_Nano,34295,0,baa3393574f4cf9499da4dfbf4e4c14e4e3a5673,419386706,20110319191110,5,5,5,5,1,0,0,0,0,0,0
32293,0,United_States_Secretary_of_State,9197,1,5069f2747cae28eb9daeb60939eccd7dfc5419c5,419659698,20110319191335,5,5,5,4,1,0,0,0,0,0,0
25226624,0,Patient_Protection_and_Affordable_Care_Act,103044,0,0f62d4c68fa191b3a3e34e73f9c185fffc2fc473,419569166,20110319191654,5,0,0,0,1,0,0,0,0,0,0
17841938,0,MobileMe,30295,0,059ba222d8ea1fac3cfe958ceba0bb846c94cce1,419338919,20110319192554,5,4,4,5,1,1,0,0,0,0,1
2593693,0,History_of_Apple_Inc.,65902,0,a64864998c836ae4094271152246b531532baaba,419363869,20110319192611,1,3,2,1,1,1,1,1,1,0,1
32293,0,United_States_Secretary_of_State,9197,0,ee376d1f0e3656b999a2a8b69b705b1a66f40891,419659698,20110319193205,5,5,5,5,1,0,0,0,0,0,0
123427,0,Education_in_the_United_States,118852,0,8c69b574e35f5c97a8f36ebd1d33d93d0743d0a1,419460128,20110319193930,1,1,3,2,1,1,0,0,1,0,0
24872,0,Pollution,36498,0,4064127d4d3fe3ab668f4b26dabf7409f40b20b4,418720912,20110319194149,4,4,5,4,1,0,0,0,0,0,0
294826,0,Mike_Leavitt,12237,0,b100262586d41b777bc8d433d20ca7dc18e2689b,416872892,20110319200232,5,5,5,5,1,1,0,0,1,0,0
3434750,0,United_States,168416,0,4fc1b2433fcd43807407a23e0f4af0d6e5fb3253,419597090,20110319200621,1,1,1,1,1,0,0,0,0,0,0
25970423,0,IPad,76071,0,cb5022a8173698bf7922eb18e2bb9da1c4473538,419675367,20110319201439,5,5,2,4,1,1,0,0,1,0,0
3606600,0,Nixon_Shock,7687,1,235be0dd4c413ed2b9ee10b50ddff87ea3a17ea7,418872352,20110319201849,0,3,0,0,1,0,0,0,0,0,0
30209619,0,IPad_2,25362,0,28ce2eb0f44357f1bfdf0326ad3b00022b16b593,419632115,20110319201917,4,3,3,4,1,1,1,1,1,0,0
7412236,0,Steve_Jobs,74340,0,4ec6fc454ee09778f383690e5976fc5599997333,419372194,20110319202246,0,0,0,4,1,0,0,0,0,0,0
32293,0,United_States_Secretary_of_State,9197,0,1a8f9e9a5d98ac966de2a027249be46c96d621d2,419659698,20110319202502,5,5,5,4,1,0,0,0,0,0,0
24909346,0,United_States_Senate,64985,0,ee2da0045fb042ab74ef267d76301aa9f0bf2e4c,417978726,20110319203829,5,5,5,5,1,0,0,0,0,0,0
532055,0,Endangered_Species_Act,51511,0,0caaebbb8a930a2786319de8d5688105a2151b72,419484929,20110319203938,0,0,0,4,1,0,0,0,0,0,0
47702,0,Torture,97390,0,b2529c5dfb8c4ec485c6553d0ec277267fcc1929,419041686,20110319210049,5,5,5,5,1,0,0,0,0,0,0
8316190,0,Monroe_Doctrine,28420,0,9b80856ee578937bfee12702994c7d9dff71cea4,419543369,20110319210147,0,5,0,0,1,0,0,0,0,0,0
3677871,0,MacBook,35323,0,a470f1c0b5c2a87dbc8fc4b72a91190b36a747f5,417123206,20110319210250,5,5,5,5,1,1,1,0,0,0,0
19283833,0,Fair_Labor_Standards_Act,19523,0,ea72c444551651f4320546c830e9b35bce1fd913,419231404,20110319210412,5,5,5,5,1,0,0,0,0,0,0
3677824,0,MacBook_Pro,65096,0,3a109147ae27f9ee3d621090fcfc08df15e7d564,419425579,20110319210631,0,0,0,5,1,0,0,0,0,0,0
17859897,0,IPhone_3G,21077,0,8ffcbdff2c396b1885eeb02ccf0297fe1cbb59e2,419684385,20110319211250,4,5,4,5,1,0,0,0,0,0,0
784889,0,Indian_reservation,25892,0,8a88b0d62b68b023160b3ba54b0413c61ff285d9,417412079,20110319211304,1,1,1,1,1,0,0,0,0,0,0
570661,0,Universal_health_care,81035,0,1b44f2958d661f1c7ddebbd7c2eddc027b13a98f,419216891,20110319211421,0,5,0,0,1,0,0,0,0,0,0
31644,0,United_States_Constitution,95242,0,990ba4b57e8f5c474e247168ae2ce9f74ea94c8c,419654951,20110319211527,5,5,5,5,1,0,0,0,0,0,0
23501895,0,IPhone_4,54606,0,916ef5f3c6ab80fe0748621eaaccbac37fe1fac0,419275226,20110319211858,0,0,0,5,1,1,0,0,0,0,0
11127,0,Federal_Bureau_of_Investigation,65224,0,30a3440bc91dbdbfff238ecd8d12fc06a31b118a,419655018,20110319212539,5,5,5,5,1,0,0,0,0,0,0
186266,0,ITunes,66521,0,a62a0a4f1e440b39ce3fe5ec3557d116baba580e,419631996,20110319212616,5,5,5,5,1,0,0,0,0,0,0
14447585,0,Federal_Work-Study_Program,7684,0,b07db4b33641c0a03b2121df28548c3103fa2698,404285675,20110319213309,4,4,3,3,1,0,0,0,0,0,0
42105,0,Homeland_security,9129,0,d897d43dfe31a6197da6a475e7b22ec9e2d85949,417640871,20110319213538,0,0,3,5,1,0,0,0,0,0,0
30106389,0,"Don't_Ask,_Don't_Tell_Repeal_Act_of_2010",32445,0,93f66c4005049135f7934c8001b3700d7f6870e6,417405520,20110319213941,0,0,0,5,1,0,0,0,0,0,0
26224556,0,True_Grit_(2010_film),26538,0,a61a855b1a1ad11d30ee6ef02ab96ea66093645d,419007486,20110319214639,4,3,4,4,1,0,0,0,0,0,0
26224556,0,True_Grit_(2010_film),26538,1,b2dd3eacecadf76519635cd66d278910a1c73da9,419562158,20110319214843,4,3,4,4,1,0,0,0,0,0,0
10960,0,Family_Educational_Rights_and_Privacy_Act,2300,0,6c0a25d798fb97c03a1ba861be0bbd0f047839fb,413338660,20110319215000,4,5,3,3,1,1,0,1,0,0,0
3283791,0,Domestic_terrorism_in_the_United_States,23570,0,ab567cf37d3e440b1a32f37602cd49fec95e02a2,409667407,20110319215143,5,5,0,5,1,0,0,0,0,0,0
1595786,0,Individuals_with_Disabilities_Education_Act,33786,0,0eb4c5c2d081104f6b208511bdda8f1a99f291b9,419626809,20110319215316,4,5,5,4,1,0,0,0,0,0,0
15183570,0,MacBook_Air,31596,0,5745e62171f5eb43b6e5f63a27d6e0e7ca6496ae,419400144,20110319215509,0,0,5,0,1,1,0,0,1,0,0
25970423,0,IPad,76050,0,4e12c46843ac15b2adb3608978c12d52f6cc85d9,419683479,20110319215837,4,2,4,5,1,1,0,0,0,0,0
19607125,0,List_of_iPod_models,4236,0,d55447a49bfae142f64eba813bf51aafd9045545,411103769,20110319220026,5,5,5,5,1,1,1,1,1,0,1
25970423,0,IPad,76050,0,1df20365f0621e0de912cd1f9eb043209804745b,419683479,20110319220348,3,3,3,4,1,0,0,0,0,0,0
8841749,0,IPhone,121327,0,22e3002e62f4535f413ae2a16f7be7a8d037bed9,419492652,20110319220526,1,1,1,1,1,0,0,0,0,0,0
24992258,0,APEC_United_States_2011,1759,0,9d619a60e07fa126e34bb6799768cad68576e94e,412299996,20110319220534,5,5,5,5,1,0,0,0,0,0,0
31874,0,United_States_Declaration_of_Independence,109485,0,9fc6112dad6244801787b7536301ab753790ef1a,419458233,20110319220806,0,0,0,0,1,0,0,0,0,0,0
210545,0,Industrialisation,29233,0,698f9daa83a2da2ac43263fce42442622dbb3053,419018266,20110319221552,5,4,2,5,1,0,0,0,0,0,0
1282402,0,Aid_to_Families_with_Dependent_Children,10791,0,78c6485560a591400088f5d290844d276f63fd3e,415791318,20110319221614,5,5,5,5,1,0,0,0,0,0,0
193786,0,Fourteen_Points,18942,1,fd1379665183323356a22598663f7f18c5cdef2d,419132262,20110319221859,3,4,3,3,1,0,0,0,0,0,0
26224556,0,True_Grit_(2010_film),26538,0,4c31887dd648a59f22ab85276a47bb2806749596,419007486,20110319222314,0,0,0,0,1,0,0,0,0,0,0
178808,0,Public_broadcasting,56362,0,e8a2948d594d2456c2337bbf24399c541c1be7f1,419386157,20110319222715,5,5,5,4,1,0,0,0,0,0,0
8316190,0,Monroe_Doctrine,28420,0,38f6410b85a176d6c0a6f0141f9ac08ce8c66f3b,419543369,20110319223339,5,5,5,5,1,1,1,1,1,0,0
1058990,0,Economic_Opportunity_Act_of_1964,1213,0,7f1e7c8f369ec842b8b5ea5323a9e2da746b8218,385273406,20110319223955,5,5,5,5,1,0,0,0,0,0,0
13111157,0,IPod_Classic,26944,0,bde4c0f6c5e57269c9e30bd7818dac0fb17324e1,419291141,20110319224408,5,5,5,5,1,0,0,0,0,0,0
24909346,0,United_States_Senate,64985,0,783d11459a831c905b9b7658a15985ed6ef6caec,417978726,20110319224955,3,3,3,3,1,0,0,0,0,0,0
30209619,0,IPad_2,24171,0,e05aa62ff6505e51f1eb45eda9e805ed15759eeb,419407932,20110319225357,4,4,5,4,1,1,0,1,0,0,0
1576460,0,Immigration_and_Nationality_Act_of_1952,8689,0,86a5b42e053ee2debb63b1e3dec9012cad397715,417018419,20110319225610,3,1,3,1,1,1,1,1,1,0,0
20640,0,Mac_OS_X,65561,0,46ced353ed9b24313e34d7a4bb79360ae1a246f9,418656937,20110319231044,1,1,1,1,1,0,0,0,0,0,0
2401717,0,Super_Bowl_XLV,58409,0,aa94de9520744d8e207edac71922f663e044d87d,418907525,20110319231441,4,4,3,3,1,1,0,0,1,0,0
23241092,0,List_of_iOS_devices,47527,0,9ea9724c9311268dacb66a45adf481b0a8f79935,419185839,20110319231701,0,0,0,5,1,0,0,0,0,0,0
659087,0,Supplemental_Nutrition_Assistance_Program,33222,0,2fa8fc2b5722af46a46c32384eaebd371e159d89,419412364,20110319231806,5,0,0,0,1,0,0,0,0,0,0
19006979,0,Macintosh,78463,1,23b9e54e0f29a26fc467fcdcd7ed465c4bfe2cd8,417912325,20110319231836,0,5,4,4,1,0,0,0,0,0,0
300237,0,Permanent_residence_(United_States),43271,0,ad3f83b4887b0f7b4a7385f281522e45d4f3b658,419611936,20110319231926,0,0,0,0,1,0,0,0,0,0,0
1012548,0,Chartered_Financial_Analyst,24817,0,278d86971b91fa48d4c4b8a51f746b7528373e06,419430671,20110319232716,4,4,4,4,1,0,0,0,0,0,0
324,0,Academy_Award,64827,0,90a71c95c7effa0ae9c736da9a74afdf89afa368,419320886,20110319232731,3,3,2,4,1,0,0,0,0,0,0
55769,0,Public_Works_Administration,10600,0,9b87b62b365a0e065da21d69a52b101cb7df025b,419246034,20110319232817,4,3,3,4,1,0,0,0,0,0,0
33523,0,Woodrow_Wilson,107156,0,c3aa929d55da56f55e42ae2e02370be6f6a6bf52,419417042,20110319232944,5,0,0,0,1,0,0,0,0,0,0
51550,0,ZIP_code,42089,0,88a3110062be0dfc452fdd636b836fd7b1e594c6,419374766,20110319233021,4,4,3,4,1,0,0,0,0,0,0
7412236,0,Steve_Jobs,74340,0,eab3339a3174498a2d8c971fd79dcab6a0fd8f90,419372194,20110319233427,0,0,5,0,1,0,0,0,0,0,0
765,0,Abortion,96183,0,b371a3834c25563151565936a442a157a15c1d39,419411600,20110319234129,4,5,4,5,1,0,0,0,0,0,0
279080,0,Good_Neighbor_policy,7349,0,53fa3bf8aa9a431b869d67bb17d51e8705c191f0,417545713,20110319234312,5,4,1,4,1,1,1,0,0,0,0
856,0,Apple_Inc.,94308,0,f01f651f03aedeaa2688c8ab1d7fa7fc90e4f2c1,419576973,20110319235158,5,5,5,5,1,0,0,0,0,0,0
13111239,0,IPod_Touch,36457,0,f01f651f03aedeaa2688c8ab1d7fa7fc90e4f2c1,419464362,20110319235452,5,5,5,5,1,1,0,0,0,0,1
20640,0,Mac_OS_X,65561,0,98e0a3f7d93075c4114d654c6a0cd531eb302682,418656937,20110319235626,5,5,5,5,1,0,0,0,0,0,0
24569131,0,Moorebank_High_School,6306,1,9d71bcbbd334e20ba0838fec4c6f6230271d341e,419259101,20110319235705,5,5,5,5,1,1,0,1,0,0,0
18935675,0,Time_shifting,3485,1,c7b190f90e683d408c663e47a8cd87e4ba591804,413969330,20110320001503,4,3,3,3,1,0,0,0,0,0,0
31644,0,United_States_Constitution,95292,0,b16bde65810625367d8d9a344c475efa914fdec9,419507627,20110320002350,2,1,1,3,1,1,0,1,0,0,0
27895148,0,2011_NBA_Playoffs,3287,0,8685699e48c2f21cd4d219b4d064750bdf98ec88,419247884,20110320002903,2,2,1,2,1,0,0,0,0,0,0
5285468,0,Mac_Pro,33065,0,80939f1e9045cdadfe8327c54612612bfba11013,419522444,20110320003118,5,5,5,5,1,0,0,0,0,0,0
56892,0,Classic_Environment,7418,0,1f6907039089259646543019f6041180b6cfef21,406599309,20110320003305,4,4,3,3,1,1,0,1,0,0,1
195113,0,Digital_divide,60697,0,270aca6bde71ab15065e75f3fd488cc1c9de14b2,418806751,20110320003932,5,5,5,5,1,1,1,1,1,0,1
450957,0,Gun_politics_in_the_United_States,70509,0,8bbd7d7f2606b432f3365a31d0ee568e52f98c62,417006090,20110320004535,0,0,0,0,1,0,0,0,0,0,0
214943,0,James_Q._Wilson,6548,0,10caab0e3b0dbb659ce16bc2e10a2bb058463e3b,418236422,20110320004747,4,2,4,5,1,1,1,1,1,0,0
30209619,0,IPad_2,25362,0,e7de0d0fb002c1da378792a5d08fbe05e6e34d00,419632115,20110320004813,4,4,5,4,1,1,0,0,1,0,0
7412236,0,Steve_Jobs,74340,1,14361250cc9dae5f00da90441f6f15eb08e59986,419372194,20110320004836,4,4,3,5,1,0,0,0,0,0,0
19006979,0,Macintosh,78463,0,2b15dc1e4e53297a1363e40e53d79fdcd2c6def5,417912325,20110320010831,1,1,1,1,1,0,0,0,0,0,0
26422038,0,Secretary_of_State,20564,0,6aef4673591edb270772bf7c3ec3eae4e6f00029,419067124,20110320012034,4,5,3,4,1,0,0,0,0,0,0
88556,0,Truman_Doctrine,18807,0,a6514d2b82e24e8ddca255a14910d2de2510fcbb,418894428,20110320012042,5,5,3,5,1,0,0,0,0,0,0
51550,0,ZIP_code,42089,0,f7ab9a4a472101607f78de4bcbd4a30364d05a10,419374766,20110320013813,5,5,5,5,1,0,0,0,0,0,0
334803,0,Public_sector,4295,0,7805572d50b8fe348ff962c9e3bf3c8a16e74957,416164263,20110320014109,5,5,3,5,1,0,0,0,0,0,0
512852,0,No_Child_Left_Behind_Act,58959,0,20fc346e3bfe025a1cd9b0fac818246835985802,418990376,20110320014144,0,0,0,0,1,1,1,0,0,0,0
27936,0,Spider-Man,81768,0,53d9735bf17d74010238c46b83d9c8fb87c14d5d,418918000,20110320014702,4,4,4,4,1,1,0,0,1,0,0
3434750,0,United_States,168487,0,12594c7f41b903a79cc152b11d27f36c4b57e110,419691122,20110320015622,3,2,3,4,1,1,1,1,0,0,0
13111157,0,IPod_Classic,26944,0,cf4d74b61f20b041aa6c1fd9c978aff4454d6241,419291141,20110320020335,5,5,5,5,1,1,0,0,0,0,0
25970423,0,IPad,76050,0,0c7854179ac304a6defc46dd04630d3d63cfe2ec,419683479,20110320020520,2,1,1,3,1,1,0,1,1,0,0
19006979,0,Macintosh,78463,0,818e2ecb92b50ef2650a93e8812b99db4cdd2fb4,417912325,20110320020622,5,4,4,5,1,1,0,0,1,0,0
169216,0,Economic_issues_in_the_United_States,6339,0,885aa9abe23b894cf276d333bfa5cdf16ec3b387,418334711,20110320021937,0,5,0,5,1,1,0,0,1,0,0
23501895,0,IPhone_4,54678,0,0d4e2668727a36e1c4a09cb883130131de4fc1f9,419699778,20110320022409,0,0,0,5,1,0,0,0,0,0,0
570103,0,California_Proposition_65_(1986),20114,0,a9e8ea413b050d33c04f295be17e14c2baec631b,413469851,20110320023439,0,0,0,4,1,0,0,0,0,0,0
5285468,0,Mac_Pro,33065,0,66ac830569740ff6b773c5d23f820d4d3f95134d,419522444,20110320023850,4,2,2,5,1,0,0,0,0,0,0
15183570,0,MacBook_Air,31596,0,c334b79f3849688d49625843134c05be1f61ac29,419400144,20110320023906,5,2,4,5,1,1,0,0,1,0,0
73408,0,To_Kill_a_Mockingbird,82790,0,1365bb62c0cc35be375cd555338e2c0580db6f92,413624799,20110320024758,5,5,5,5,1,0,0,0,0,0,0
58286,0,Native_American_gaming,23224,0,9bc96d369b99e3a71501eefc3f7f598165b8ca3e,419170584,20110320024819,4,5,3,5,1,0,0,0,0,0,0
27936,0,Spider-Man,81768,1,3b902f15f1cfad0f1eb825d720fb1966513285e7,418918000,20110320025027,5,5,5,4,1,0,0,0,0,0,0
8316190,0,Monroe_Doctrine,28425,0,40558d8b3340008b33c719b167d9dedadafe6be6,419047181,20110320025742,3,2,3,2,1,0,0,0,0,0,0
4627888,0,Dual_federalism,1455,0,29aaa59661f5be8d0fef7fdbe493bcd3e1bf4594,388735511,20110320030424,4,4,2,4,1,0,0,0,0,0,0
30209619,0,IPad_2,25362,0,a523f28636ca09ae4bceca22b9d0f1d75753adfb,419632115,20110320030441,0,0,0,5,1,0,0,0,0,0,0
29381887,0,American_democracy_promotion_in_the_Middle_East_and_North_Africa,52094,0,b283c00cffd6f240880f077687f21eee5f77faf7,410450663,20110320030606,5,5,5,5,1,1,0,0,1,0,1
28169036,0,Magic_Trackpad,6392,0,c41cddcaa9125e2e5a0e6dc0a91a2594305da150,411624972,20110320031313,4,4,3,4,1,1,1,0,0,0,0
55794,0,Medicaid,28334,0,0c9bf11416746a86fbab89cf11e8df1637be2f57,417823890,20110320031800,4,4,4,4,1,0,0,0,0,0,0
20715,0,Marbury_v._Madison,33806,0,a1345d6f570b2f9480c50b393bf760e71bf44b5e,419584738,20110320032317,5,5,4,5,1,1,0,1,0,0,0
5902,0,Capital_punishment,101242,0,e4ab4ccaece4981ab939763b369243079a8fa099,418467565,20110320032828,0,0,0,0,1,1,0,0,0,0,0
23576552,0,83rd_Academy_Awards,50237,0,472be468721bda35a1054d08f89af83f25a7cddd,419484060,20110320033015,0,0,0,5,1,0,0,0,0,0,0
8841749,0,IPhone,121327,0,4eab6e1b8754a940f2da91867eb0e86faaeb37a3,419699229,20110320033327,0,0,5,3,1,0,0,0,0,0,0
5035617,0,Office_of_the_Federal_Register,729,0,b6b72405db5e2b894900363d83218221f2eefd42,418977637,20110320033424,2,0,0,0,1,0,0,0,0,0,0
531842,0,National_Environmental_Policy_Act,17043,0,80192ecb97b732d40f783f382a052fa10053a049,410111635,20110320033635,4,5,4,3,1,1,1,1,0,0,0
1723135,0,Timothy_D._Cook,5727,0,dec2d85eda93a3938cfbbc04eb4a7bd666e2b5fa,419600546,20110320034003,0,0,0,0,1,1,0,0,1,0,0
8778207,0,Lala_(website),10850,1,82343f3114636d56c0906d1315469adc82d699b1,417208791,20110320034701,1,1,1,1,1,1,0,0,1,0,0
173155,0,Public_good,32057,0,74ee29b8105f036deffb2d47bdb7ecbac89b84a0,418820360,20110320035155,0,0,0,0,1,0,0,0,0,0,0
615194,0,Oil_Pollution_Act_of_1990,5254,0,80192ecb97b732d40f783f382a052fa10053a049,407520661,20110320041149,4,4,2,3,1,1,1,1,0,0,0
8316190,0,Monroe_Doctrine,28420,0,24b01c5d5a436d1fe6f13f709071a8c421df3667,419543369,20110320041247,0,0,0,5,1,0,0,0,0,0,0
2635169,0,IPod_Nano,34312,0,54975ca361847f5026120b43fb9b7f0939bc4f27,419693028,20110320042155,5,5,5,5,1,0,0,0,0,0,0
20640,0,Mac_OS_X,65561,0,778b440f4e5ddb8d786fa32198ea88c574110351,418656937,20110320043053,4,4,4,5,1,0,0,0,0,0,0
3180351,0,Pell_Grant,9208,0,21a633c6c8cb62cdc84f938a473e3bd9def08a56,419355899,20110320044431,4,4,4,4,1,0,0,0,0,0,0
25970423,0,IPad,76050,0,97aed664b95d25c2560d29382fce2e290c2360b6,419683479,20110320045258,0,0,0,5,1,1,1,0,0,0,0
13111239,0,IPod_Touch,36477,1,5735a8491cdd674a37e85682d7c31b9cf0bc90bc,419732345,20110320045457,0,0,0,5,1,1,1,0,0,0,0
24872,0,Pollution,36498,0,48d6d575891a0c0af5ee175087eb3094d041c1e7,418720912,20110320045503,5,5,5,5,1,0,0,0,0,0,0
288487,0,Xserve,11773,0,c59ba7b4048fb86487910f228266956fada49f60,417405713,20110320045907,5,5,4,5,1,1,0,1,1,0,0
30209619,0,IPad_2,25363,0,e8ee0e6a3a072e4732c6f7f0d657ad0ddc911606,419737769,20110320050440,0,0,0,5,1,0,0,0,0,0,0
288487,0,Xserve,11773,0,83a78b221b3fbc90ab4e405eeefe63723172289e,417405713,20110320050823,5,4,5,5,1,1,0,1,1,0,1
3434750,0,United_States,168487,1,fe9a95a60e6189bfa4175a593bac9d0d2de8bb57,419691122,20110320050844,3,2,1,1,1,1,0,0,1,0,0
445321,0,Political_divisions_of_the_United_States,30589,0,459d6942b22f195b85a3b4040dd10de0b17c59e6,417447152,20110320050855,3,2,2,3,1,0,0,0,0,0,0
2016931,0,Presidency_of_Thomas_Jefferson,31605,0,c2ae5b329490a8eaeaf631fa75a8805dfe98ec43,419395383,20110320051100,3,3,2,4,1,1,1,0,0,0,0
2401717,0,Super_Bowl_XLV,57998,0,75b2f465de4cb86d4f9e2b58ed0da291f1c54169,419564716,20110320052925,5,5,5,5,1,1,0,0,1,0,0
24296062,0,Foreign_relations_of_the_United_States,50176,0,437ac8474c3b40977282b08f81c34afe9d04d3aa,417646025,20110320053002,5,0,0,0,1,0,0,0,0,0,0
27895148,0,2011_NBA_Playoffs,3287,0,2de3be727110996bf9af44a52a041c2959524585,419247884,20110320053151,5,5,5,5,1,1,0,0,0,0,0
7412236,0,Steve_Jobs,74340,0,ee95851c401aa09f3c64c67976d198a54254a8ec,419372194,20110320053402,5,5,5,5,1,0,0,0,0,0,0
856,0,Apple_Inc.,94308,0,92907e52a4347e3069aa00bd7b1fd76736620193,419576973,20110320053459,4,2,5,5,1,0,0,0,0,0,0
23146180,0,IPhone_3GS,17174,0,1178cbf0942cc2e88e34fdbdf6d852d34d0fde20,419698316,20110320053943,5,5,5,5,1,0,0,0,0,0,0
2802549,0,DREAM_Act,24743,0,999947ce2f03bdcfde618263d2d2cff40a03c403,419572448,20110320054813,0,0,0,0,1,0,0,0,0,0,0
20648089,0,Digital_Millennium_Copyright_Act,37858,0,7e7fe0fdd348bb6aa46112cf52f7dfa0017d4cad,418451217,20110320055035,0,0,0,5,1,0,0,0,0,0,0
193786,0,Fourteen_Points,18942,0,0689268705900590e4493963ddf69b5e20f33d28,419132262,20110320060347,5,5,3,5,1,0,0,0,0,0,0
31194926,0,Satellite_Broadcasting_and_Communications_Association_v._FCC,2040,1,510f3739c6dc4fd275dcb5212614e34f4a7fd0c5,419064373,20110320062038,1,1,1,1,1,0,0,0,0,0,0
32293,0,United_States_Secretary_of_State,9197,0,85bbbfbb6bbaa3dd59409b2c586c01dd4961a42f,419659698,20110320062858,2,3,2,1,1,0,0,0,0,0,0
218232,0,ITunes_Store,84005,0,4d6bd516700485087bd2f8d0b8fbfbc42877b36b,419671914,20110320063238,3,4,4,3,1,0,0,0,0,0,0
26224556,0,True_Grit_(2010_film),26538,0,8aa0c74fa1db803ce1ac6b074a73377d991ef318,419562158,20110320065558,0,2,0,0,1,0,0,0,0,0,0
353264,0,United_States_territorial_acquisitions,32574,0,5edfe49792b7704726a31471c59b748393061d4e,419502111,20110320065653,3,2,2,4,1,1,1,0,0,0,0
8841749,0,IPhone,121327,0,e1f3c0b6d0d7ff19e471fe135890667f2a824bd1,419699229,20110320065802,5,4,4,5,1,0,0,0,0,0,0
64959,0,Poverty,100634,0,a0756dd32b31a6a820d8179184375576a6051f42,419619929,20110320065910,0,0,0,1,1,0,0,0,0,0,0
64959,0,Poverty,100665,0,a0756dd32b31a6a820d8179184375576a6051f42,419758723,20110320070233,0,0,0,0,1,0,0,0,0,0,0
27895148,0,2011_NBA_Playoffs,3287,0,f50585f4480bdbefef578dc6533cf7718dc7bada,419247884,20110320072306,5,5,3,4,1,0,0,0,0,0,0
447689,0,United_States_Census,24596,0,4f0d17b699a15cb585c8a994c60527fc4563055a,417132420,20110320074539,5,0,0,0,1,0,0,0,0,0,0
856,0,Apple_Inc.,94308,0,521bce4389bd78975049c86155d23a34fb607e81,419576973,20110320075705,5,5,5,5,1,0,0,0,0,0,0
13111239,0,IPod_Touch,36457,0,ffe98ddce0f43cc33ea2da9b7e77d0dd29ea0d75,419748069,20110320075950,5,4,4,4,1,0,0,0,0,0,0
3283791,0,Domestic_terrorism_in_the_United_States,23570,0,d901147c600fabe5ba0640b76044dc5123b9e020,409667407,20110320080707,2,1,2,1,1,0,0,0,0,0,0
23146180,0,IPhone_3GS,17102,0,23ca8d06ba1a7a426abc208be17bc009abb30f11,419477412,20110320081126,0,0,0,5,1,0,0,0,0,0,0
266699,0,FileMaker,19983,0,05881911a8161c91106530e163bc57bde648b392,419484185,20110320081140,0,4,0,4,1,0,0,0,0,0,0
300237,0,Permanent_residence_(United_States),43271,0,d75b12e85250911387e7090ea5ab7ab40c21b69d,419611936,20110320081705,5,0,0,0,1,0,0,0,0,0,0
2401717,0,Super_Bowl_XLV,57998,0,47bc7c33b58252bf2fd111bfd545a444ad6f7c35,419564716,20110320082158,5,5,5,5,1,0,0,0,0,0,0
70197,0,Demographics_of_the_United_States,68358,0,b55a0676017c31757f31588537763858992f2590,419760058,20110320084458,5,5,5,5,1,0,0,0,0,0,0
30209619,0,IPad_2,25363,0,61174d487fe88702481ce864cadba45a09568efb,419737769,20110320084755,4,4,2,2,1,1,0,0,1,0,0
13111157,0,IPod_Classic,26944,0,a3ff2e17ed53d816125a907e9c712dd734201b03,419291141,20110320090815,1,2,1,1,1,1,1,0,0,0,0
